,지번주소,동,사업장명,업태구분명,좌표정보(X),좌표정보(Y),경도,위도
4907,서울특별시 강서구 공항동 18-30번지 (지상 1층) ,공항동,숙자네집,기타,183383.1883,451281.8621,126.80982083248784,37.56366647520729
4908,"서울특별시 강서구 공항동 686-0번지 (지상 1층, 좌측) ",공항동,싸릿골장터따로국밥,한식,183360.2922,450413.9169,126.80958144229808,37.55584600787819
4909,서울특별시 강서구 화곡동 823-25번지 (지상 1층) ,화곡동,코리아김밥(본점),한식,187317.2436,447972.5162,126.85440566910218,37.5339124615876
4910,서울특별시 강서구 방화동 246-48번지 지상1층 ,방화동,전주식당,한식,183631.4318,451879.0709,126.81261717973527,37.56905168904058
4911,서울특별시 강서구 방화동 886-0번지 외 6필지 김포공항 스카이파크 (지하 2층) ,방화동,시마스시,일식,182524.8238,451438.2509,126.800101763683,37.56505957682971
4912,서울특별시 강서구 화곡동 468-9번지 지상1층 ,화곡동,양가네짬뽕,중국식,187190.6366,448253.4446,126.85296832103906,37.53644184160379
4913,서울특별시 강서구 화곡동 997-10 성지빌딩 (지상 1층) 101호,화곡동,참복집,한식,186539.709,449922.5224,126.84557277211735,37.55147073167049
4914,서울특별시 강서구 화곡동 905-4 (지상 2층),화곡동,2층포차,호프/통닭,186418.5224,447398.7748,126.84424823770738,37.5287302509258
4915,서울특별시 강서구 내발산동 657-0번지 우장산힐스테이트 (지상 1층) 제2상가동 106~107호,내발산동,쎄븐푸드,한식,185813.1505,450434.0882,126.83734066931447,37.55606892896048
4916,서울특별시 강서구 화곡동 373-5 (지상 1층),화곡동,씽씽닭꼬치,중국식,185553.4358,448132.9671,126.83444687529982,37.535332052997
4917,서울특별시 강서구 화곡동 1085-0 (지상 1층),화곡동,무지개호프,한식,185516.4367,448465.6429,126.83402167379381,37.53832884376985
4918,서울특별시 강서구 염창동 240-21번지 외 1필지 우림블루나인비지니스센터 (지상 1층) A동 122호,염창동,새벽집,한식,187952.56,450562.0202,126.86155089903973,37.5572521699858
4919,서울특별시 강서구 화곡동 1118-6번지 (지상 1층) ,화곡동,초당마루,한식,186776.9524,449948.2917,126.84825709487846,37.55170635925593
4920,서울특별시 강서구 화곡동 1112-4번지 외 1필지 제이엘빌딩 (지하 1층) ,화곡동,블루진,호프/통닭,186887.0232,450207.9339,126.8494980654004,37.554047282748634
4921,서울특별시 강서구 화곡동 1085-23 (화곡1동) ,화곡동,연주방,분식,185696.8441,448546.8702,126.83606132433569,37.53906352035209
4922,서울특별시 강서구 등촌동 63-12번지 외 2필지 어위쉬예다인 (지상 1층) 104-1호,등촌동,김밥천국가양역점,분식,186763.4201,451176.9237,126.84808168728061,37.562775976319585
4923,서울특별시 강서구 내발산동 652-4번지 (지상 1층) 107호,내발산동,장어村,한식,185773.0446,450593.7565,126.83688366994953,37.557506897758294
4924,서울특별시 강서구 가양동 1498 강서한강자이타워 1층 B113호,가양동,황금오리농장,한식,186501.2332,451485.2519,126.845108474169,37.56555014805881
4925,서울특별시 강서구 화곡동 1095-0번지 그랜드아이파크 112호,화곡동,본도시락 강서구청사거리점,김밥(도시락),186786.6225,450297.7027,126.84836020754518,37.55485464772444
4926,서울특별시 강서구 화곡동 1023-0번지 (지상 1층) ,화곡동,종로빈대떡,한식,185478.1091,449151.7148,126.83357438695433,37.54450966815684
4927,서울특별시 강서구 화곡동 908-19 (지상 1층) ,화곡동,골목상회,호프/통닭,186439.263,447353.9496,126.84448371054239,37.52832668634278
4928,서울특별시 강서구 화곡동 958-13번지 (지상 1층) ,화곡동,대학칼국수,한식,186817.9244,449700.3596,126.84872523376588,37.54947311068459
4929,서울특별시 강서구 화곡동 377-4번지 1층 ,화곡동,이모네포차,한식,185502.039,448395.3962,126.8338601619947,37.537695701464415
4930,서울특별시 강서구 화곡동 906-1번지 외 2필지 (지상 2층) ,화곡동,쎄시봉7080,호프/통닭,186414.0441,447363.3839,126.8441982312917,37.52841131585257
4931,서울특별시 강서구 등촌동 636-0 (지상 1층) ,등촌동,올레포차,호프/통닭,187625.5321,450484.8075,126.85785107522483,37.55655213874922
4932,서울특별시 강서구 화곡동 504-141번지 (지상 1층) ,화곡동,목동고기,한식,187709.8977,448162.7373,126.8588449408535,37.53563167734043
4933,서울특별시 강서구 내발산동 669-2번지 1층 ,내발산동,멕시칸치킨,호프/통닭,185543.7957,450247.1103,126.83429600179797,37.554380080119486
4934,서울특별시 강서구 마곡동 722 예원빌딩 1층 ,마곡동,곱창이야기 마곡본점,한식,185611.1812,450822.8621,126.83504726729036,37.55956858366839
4935,서울특별시 강서구 등촌동 672-0번지 (지상 2층) ,등촌동,볼원락볼링장,분식,185875.368,450739.921,126.83803888997309,37.558825400398696
4936,서울특별시 강서구 화곡동 1006-13번지 아림빌딩 (지상 1층) 104호,화곡동,이름없는파스타 우장산역점,경양식,185410.6795,449443.8171,126.83280555537789,37.54714040561526
4937,서울특별시 강서구 마곡동 774-9번지 사이언스타 (지상 2층) 207호,마곡동,천하제일족발&등심칼국수 마곡지구점,한식,185078.0,450896.0,126.82901132600593,37.56021903131036
4938,서울특별시 강서구 등촌동 641-11번지 청림오피스텔 108호,등촌동,여기가면,한식,187197.4688,450519.9994,126.85300590567726,37.55686333803477
4939,서울특별시 강서구 화곡동 803-27번지 (지상 1층) 102호,화곡동,돈까스짱 목동남부시장점,경양식,187706.8883,447898.9826,126.85881532799363,37.53325523161391
4940,서울특별시 강서구 마곡동 793-9번지 플레이스에이치 109호,마곡동,발산한우진곱창,한식,185679.0,450992.0,126.83581151243756,37.56109355299824
4941,서울특별시 강서구 화곡동 1114-12 1층 ,화곡동,오늘은 윤식당,한식,186977.4394,450119.8186,126.85052287593275,37.5532546628048
4942,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 124-2호,염창동,돈치킨,호프/통닭,187952.56,450562.0202,126.86155089903973,37.5572521699858
4943,서울특별시 강서구 화곡동 915-35번지 (지상 1층) ,화곡동,왕짬뽕,중국식,186052.3505,447441.468,126.8401048613781,37.529109425399994
4944,서울특별시 강서구 화곡동 905-5 (지상 1층),화곡동,마장동고기집,한식,186410.3706,447397.9162,126.84415603100547,37.52872239443785
4945,서울특별시 강서구 마곡동 797-4 발산파크프라자 (지상 2층) 205호,마곡동,샤브20 발산마곡점,한식,185486.6703,450776.8978,126.83363898850777,37.55915249114075
4946,서울특별시 강서구 화곡동 862-17,화곡동,육미 참숯 정육식당,한식,187171.4956,447708.251,126.85276132014529,37.53152943137677
4947,서울특별시 강서구 방화동 862-0번지 한숲마을대림아파트 (지상 1층) 상가동 102호,방화동,별카츠,한식,183810.5174,452788.5172,126.81462413525618,37.57724882014766
4948,서울특별시 강서구 화곡동 377-7번지 1층 ,화곡동,봉이칼국수,한식,185504.101,448383.832,126.83388372172746,37.53759154181924
